amount,velocity,new_device,new_country,high_risk_merchant,rolling_avg_ratio,time_of_day,ip_risk_score,fraud
45.624493599035844,5,0,0,0,0.9702969196995744,22,0.7785024763735068,0
39.29817516350842,2,0,0,0,4.995939589561425,19,0.36869268571986813,0
523.0748446898859,2,0,0,0,2.7517640870518223,8,0.4489012233082533,0
104.63999257869995,3,1,0,0,3.6117714098160825,13,0.47685236215505156,0
60.3071782536212,1,0,0,0,3.98413020904381,6,0.2744184859952692,0
310.7370259244262,5,1,0,0,1.9976902958565292,10,0.7580671007293391,0
226.29090317535838,1,0,0,0,4.082812135935253,11,0.2651370174084826,0
3.317018889509159,4,0,0,0,1.8790186330887877,12,0.6320293396370044,0
57.84660859156565,4,1,0,0,2.8211983275287804,1,0.23302669500486353,0
401.861727127189,2,0,0,0,5.103934448866662,10,0.3845381731719594,0
380.86919599160603,6,0,1,0,5.747478150967982,21,0.6860576777682003,0
72.5986839732142,3,0,0,0,5.155243171230065,12,0.223737712706589,0
292.91777361078914,1,0,0,0,3.2252022391340915,10,0.5786288466145237,0
184.67895662975684,2,1,0,0,1.9967982547647949,1,0.1824749968109959,0
113.32429377964331,2,1,0,1,2.9530317512687567,14,0.1693641694897469,0
952.2481354462689,2,0,0,0,4.307521104848188,5,0.8844614401439905,0
701.0405992558509,3,0,1,1,0.7168474625267824,9,0.5706110055759449,0
2203.1810064570327,1,0,1,0,4.335811469857619,8,0.2540792222285043,1
36.74590585070875,2,1,0,0,5.145021691942887,17,0.5179476608569352,0
310.30837912162144,5,0,0,0,0.9232426089606504,4,0.5242121061079201,1
174.49900257462357,6,0,0,0,4.848977406614299,12,0.6007131011496073,0
651.408497617281,1,1,0,0,5.946877223379774,22,0.248378327661378,1
145.33490907195963,7,0,1,0,4.719535589121198,20,0.4838250614852039,0
260.7915207568316,3,1,0,0,2.817463512523886,4,0.6858174457477161,0
1.0055920904649966,4,0,0,0,1.7848426307745047,15,0.11429914778673106,0
1319.9933937336907,0,0,0,0,5.760286336576837,4,0.7290760115324416,0
28.099091592302084,5,1,0,0,5.470481819463988,1,0.2336271568736602,1
1418.8334058278438,2,0,0,0,5.068533847628435,13,0.28453584937420695,0
58.267731007010184,1,0,1,0,4.904233279214313,21,0.8752821041126491,0
645.6962910078001,2,0,0,0,3.3338635837309925,17,0.6568164944430338,0
50.133865438052055,7,0,0,0,0.6917583812860371,3,0.5640689662702489,1
28.783770891304123,0,0,0,0,0.7440716494328022,1,0.7897020938123606,0
497.4562409200837,7,1,0,0,1.889570016784868,5,0.307803027008261,0
385.57667399912054,1,0,1,0,5.419639620324371,12,0.780965531239015,0
205.04611329362353,7,0,1,0,4.1416160555861055,7,0.5525855711966329,0
93.19444368032121,5,0,0,0,1.3653736283638929,15,0.6666903813720279,0
544.2260551862797,0,1,0,0,1.5407184688175324,4,0.8046966073591427,0
616.3509966428807,2,1,0,0,1.7574383883870794,6,0.22860791683864656,0
511.0702266475717,5,0,0,0,0.9625402345739156,16,0.5478754498470636,0
36.936479802202925,1,0,0,0,1.0883935135482712,6,0.5330132629408882,0
988.9863833302998,6,0,0,0,4.838438400289093,19,0.6503085778406507,0
21.07429508733249,2,0,0,0,3.104656386392987,21,0.5967324142139817,0
14.046371783386455,1,1,0,0,4.061655038710492,19,0.706610556743218,0
7.468266684753394,2,1,0,0,1.8887981232861022,22,0.45672216510139874,0
95.90734876752211,4,1,0,0,3.3986325291652415,10,0.2766156902310083,0
25.791917070713613,5,0,0,0,5.797801593920726,23,0.4458678408340816,1
862.6705298398964,7,1,1,0,2.9326431930950063,0,0.35659419235050194,1
386.6661028817796,1,0,0,0,2.526894890480686,14,0.47722596808201023,0
235.0744319241589,3,0,0,0,4.740070145542286,13,0.524283514982605,0
5.407002447689062,4,0,0,1,3.891576729864059,13,0.4696778326125285,0
0.3697783497030852,6,0,0,0,1.6028859968518518,21,0.5655771215315191,0
93.99983898373722,7,0,1,0,3.055292281496956,17,0.4839510677736988,0
274.902631047574,7,0,0,1,5.493002591415521,10,0.48440555780626315,0
33.25606524286384,0,0,0,0,3.1529600985337534,19,0.37681325411587163,0
448.5713674920377,1,0,0,0,2.428448121650494,0,0.7596112375174671,0
132.85728027697638,6,0,0,0,4.903226845099955,1,0.13294679622341735,1
332.94940885490604,7,0,0,0,5.649167354340294,6,0.5903553398924848,0
106.503991711913,3,1,0,0,2.3669760589854336,6,0.6286560946394005,0
241.55998020608632,5,1,0,0,3.3952146351486228,9,0.4508857731916307,0
387.10610662521634,3,0,0,0,1.7056769304692438,22,0.4761460741573321,0
409.10055872220056,4,0,0,0,3.554499530156972,17,0.6226104153898641,0
121.18146373186474,7,1,0,0,4.241255333372102,21,0.12452200176464485,0
89.39362594166896,3,0,1,0,5.154349106104771,4,0.3767479940375703,0
139.10569516418911,3,0,0,0,3.7343210794954356,20,0.4164121358792122,0
279.56503585667724,6,1,0,0,3.7579268072634924,21,0.38732082373298515,0
145.27806484291472,1,0,0,0,4.4370373057514865,15,0.5814843069296068,0
300.34267827164416,5,1,0,0,3.2075282104641913,21,0.7965999210180091,0
176.80119766798674,7,0,0,0,4.086677850417408,1,0.7863890031381646,1
2.721427612384265,0,0,0,1,2.995842477610016,10,0.8069677357286021,1
175.03199945078757,7,0,0,0,2.8698813801399328,19,0.5703074968883096,0
890.3379970107663,0,0,0,0,4.550211082861023,4,0.5268095402397565,0
456.68966661441374,7,1,0,0,1.6321266552022253,19,0.3157996892135917,0
17.63433201898881,6,0,0,0,1.73585647334974,4,0.8471000140223239,1
114.0076833170361,0,0,0,0,3.1394339487564027,10,0.11390383214838372,0
117.08310566730827,4,1,0,0,3.188656191413061,11,0.5257959910610394,0
40.31375819138565,5,0,0,0,4.203878383287045,17,0.25067926701248117,0
393.72305334334095,4,0,0,0,4.309442737243905,22,0.8829050299204243,0
140.66372676049187,5,0,0,0,3.6383536065135633,11,0.19048785526125844,0
476.17140663818196,3,0,0,0,2.666254231097872,4,0.5617481893693985,0
128.577288627174,1,1,0,1,2.737993783975788,15,0.701942210092458,1
28.452046529700326,6,0,0,0,2.298682388597813,5,0.45053787712959015,0
694.9311258857682,4,0,0,0,1.1611498045383464,21,0.6192597270355145,0
119.41932085105942,0,0,0,0,2.6370695569869014,0,0.290035304699462,0
140.16312016520286,3,0,0,0,4.034167829209543,1,0.47079523504045795,0
143.30710343396998,1,1,0,1,4.975714585757725,11,0.21919348477615577,0
224.35945560179786,6,0,0,0,4.971421562938514,17,0.6723927256794195,0
220.9630786208259,4,0,0,0,5.439168019224928,3,0.8416276358370454,0
18.647970581616192,4,0,0,0,3.8954346657713583,20,0.32789832156953824,0
110.14313614838358,6,0,0,0,4.4469968224974625,1,0.31809920058682706,1
160.09990018773064,0,0,0,0,4.898796024832119,6,0.3362226313762481,0
473.10175629498366,4,0,1,0,4.932959023763369,0,0.39880774643071015,0
224.2804993394095,6,1,0,0,5.363135548416243,8,0.7349950803044131,0
312.0514356545439,7,0,0,1,2.4438175861649496,4,0.34164840146783604,1
394.98355394334743,3,0,0,0,3.9312262857211517,0,0.43915585033064164,0
49.81063774889544,0,0,0,0,1.0264300553608896,15,0.3498174288390368,0
78.50535435182503,6,0,0,0,3.7696198435239516,1,0.31963220320010033,1
272.68054287260765,1,0,0,0,4.308398832284033,6,0.37287201957937643,0
512.2923261213678,3,0,0,0,0.9368065294394263,7,0.6162318700205736,0
271.7170745579308,0,0,0,0,0.8818311351035135,16,0.7654904906011376,0
332.2377466342982,3,0,0,0,4.079825529759567,21,0.28466335132320963,0
183.11570112669006,5,0,1,0,3.5678087955351367,1,0.45708188095811375,1
121.74584853123575,5,0,1,0,4.295026899513662,22,0.5286621475784651,0
30.502345110708266,0,1,0,0,5.896800058893671,2,0.8417422555835622,0
80.2235063146667,3,1,0,0,4.727298926336796,0,0.7736266355011371,0
220.79008658948587,5,0,0,0,3.846675269628852,11,0.7256224701363088,0
370.0665207280827,5,0,0,0,2.59500239031043,1,0.8495662584248502,1
242.09790562895446,2,1,0,1,5.303351639481163,5,0.8355135785715339,1
206.12775387623685,5,0,0,0,2.6844832758606607,5,0.7539597667929533,0
143.71248560012916,7,0,0,0,1.6659036999623118,13,0.16473542644100175,0
154.74148942268988,1,0,0,1,3.651727859119671,9,0.7579844509074888,1
42.65046262996783,5,0,0,0,5.440438950109883,13,0.23987090180833004,0
209.48776446491837,0,1,0,0,3.1302871267643977,3,0.20813303132385821,0
989.9860019931323,3,0,0,0,5.650470456360133,19,0.45160935090632814,0
33.50235017951758,5,0,0,0,2.5063902052949123,18,0.551552872543106,0
63.87720557107109,0,0,1,0,4.322693758722043,8,0.444269742007137,0
56.13924390301786,4,0,0,0,4.306887379317725,0,0.5075377025198318,0
1713.8639660399804,0,0,0,0,4.106480199089109,5,0.44086670711229725,0
42.02367775810354,3,0,0,0,3.39027542082752,21,0.7620303164534995,0
396.84309685778345,5,1,0,0,2.802193418931644,5,0.3078505669960274,0
428.4974045143134,1,0,0,0,5.088668512751221,12,0.880699003928043,0
485.14594738846415,4,0,0,0,4.053495679043794,20,0.7754856661916928,0
30.969694825987148,1,0,0,0,4.084408563510326,2,0.4007106281166155,0
150.49846204757347,5,0,1,0,1.0618224131164595,23,0.35232551659841016,1
349.55518040430616,3,0,0,1,1.891821380404315,7,0.46918197169978737,0
304.1722894003672,1,0,0,0,5.391650038708644,22,0.5147264175561633,0
48.81533212698645,7,1,0,0,0.709120165306002,22,0.6730587104501458,0
22.4443288903879,7,0,0,0,2.631773773155232,13,0.8932707270962192,0
1059.562277444623,2,0,0,0,1.0411760734236852,21,0.7114981297773888,0
92.38438486607708,5,0,0,0,4.803667085101659,7,0.5997308550834111,0
144.35074674879775,1,0,0,0,0.8808986845722296,22,0.13356097874530903,0
1037.223458926066,4,0,0,0,3.1730852663764697,15,0.74941583047211,0
320.5517672244149,2,0,0,0,1.0225643444576757,7,0.44566150635535684,0
173.62696227699988,0,0,0,1,4.217902515724955,18,0.8095399201674156,1
311.37722432286836,2,0,0,0,1.9213739116049995,14,0.30179281613868925,0
422.00046624691663,4,1,0,0,1.4932702899641548,10,0.35604786601678684,0
419.7377025337828,0,1,0,0,1.2245082540000904,14,0.17349671016803575,0
1006.8363069161053,6,0,0,0,3.4823046302051655,0,0.506688437533024,1
105.95365500048615,2,0,0,0,5.324261428312722,4,0.22805730796365842,0
185.7223555999128,7,1,0,0,2.0284615348687733,2,0.4211954526890306,1
482.9378456705245,2,0,0,0,3.882380321876228,1,0.38430765494859154,0
459.45401246819625,3,0,0,0,5.079742581408738,13,0.2619844481321899,0
951.5510158679358,0,0,0,0,3.086754797559821,18,0.8970674701017979,0
137.80673048063403,4,0,0,0,1.2580259453757947,5,0.430097472678899,0
356.8416806267533,4,0,0,0,2.632204771127168,16,0.5705618135587124,0
196.73974856808343,5,0,0,0,4.366188925382723,23,0.5827901332771639,1
338.53711734712624,1,0,0,0,4.000698580770347,18,0.14684074339518338,0
122.04705250807646,5,1,0,0,3.361631173052597,12,0.21796202136502718,0
119.33514459970958,6,0,0,0,4.907518037007355,14,0.8986780091143597,0
811.4266813212946,4,0,0,0,1.4803885679755286,14,0.4279239117570306,0
549.4039535514091,2,0,1,0,3.610524807067922,9,0.3676090309935457,0
7.963786564400883,0,0,0,0,5.612893075816263,18,0.8525433960922725,0
90.0465654601783,5,0,0,0,3.144983004141883,20,0.46654950939031414,0
197.89565926613776,5,0,0,1,5.501646056046179,23,0.6836065829219173,1
435.10640969021557,5,0,0,0,5.574426819482843,3,0.1107221011457325,1
99.69744434671013,1,0,0,0,5.484400192865702,23,0.8798677222248895,0
139.1859958687365,6,0,0,0,3.1816415652036136,23,0.13720046915205242,1
290.0380176155032,2,0,0,0,2.410388294423635,14,0.1174587174203916,0
327.0055142498069,3,0,0,0,5.053276064271951,23,0.3081262327696409,0
393.7135689219421,1,1,0,0,1.5515488580563395,16,0.471145989350669,0
1072.7223392724345,7,1,0,0,4.460044218147122,9,0.17107219607005153,1
345.3705663259408,0,0,0,0,4.4754786676466605,8,0.7333599907626813,0
238.77907734701122,1,0,0,0,1.4117599708980166,1,0.6313503316043338,0
73.0384917746004,1,0,0,0,3.49987528173798,23,0.7295761079341331,0
35.613415301377984,2,0,0,0,1.6075008017478591,6,0.7977085600179813,0
236.13699617313105,3,0,0,0,5.328065429836225,21,0.22929584902869715,0
88.51004626508558,4,0,1,0,0.649420816740579,23,0.4711451014498662,0
719.7955648961042,0,0,0,0,2.9843325057742547,17,0.17472637758023649,0
174.52046960595112,2,0,0,0,4.860699304686117,3,0.32115335246671683,0
112.34219560766657,0,0,1,0,1.368751525594414,19,0.5462561535433611,0
54.46890619640429,7,1,1,0,5.9093680999337215,0,0.5784901034952145,1
10.186066462741469,7,1,0,0,2.9217788010259196,5,0.8742047016827111,0
583.2088413494404,0,1,0,1,2.797685386013048,22,0.19794711868715284,0
387.4977387423645,1,0,0,0,1.3922837318036365,4,0.5478045469107061,0
224.85153439755092,0,1,0,0,5.854015644868952,8,0.7552508110893249,0
233.47675028973015,2,0,1,1,4.084173552885343,8,0.3862386122603535,0
204.49156622545928,2,1,0,0,1.1211876462614545,0,0.2918992902047558,0
45.935560218250544,0,0,0,0,2.8952799991898766,21,0.6904552986708137,0
492.2721977702767,5,1,0,0,4.2189765914148865,1,0.35193567089037414,1
1.1473313919741064,6,0,0,0,5.103726188836171,22,0.16166240956116856,0
124.82745235032375,1,0,0,0,0.6825414500933442,20,0.4266450742075609,0
427.19728975494195,3,1,0,0,4.157416969117974,17,0.6206148380469979,0
621.9823172445606,2,0,0,0,3.0319704916105947,3,0.40528955189376015,0
41.381886782755316,2,1,0,0,0.7311357134427291,23,0.12174001287267533,0
1016.5738927209082,5,1,0,1,4.646790469782312,8,0.7715687276006136,1
1201.8785665830567,5,0,0,0,2.0483665912821145,14,0.45987376637804744,0
73.94022873563829,4,0,0,0,0.5682221995252313,23,0.3270627576188162,0
522.0943777277348,4,0,0,0,0.7647855978809439,3,0.8017915657297604,0
629.310403321132,4,0,0,0,0.9343303920495574,16,0.32823227068585314,0
168.2057696230306,2,1,0,0,0.8500250010765329,19,0.27618024110185213,0
201.04878569880057,4,0,1,0,5.061077396242156,23,0.8646595869766018,0
7.639025045352539,6,0,0,0,4.7563381065158605,8,0.3726525598318773,0
54.034081958167754,5,0,0,0,4.36448575197034,3,0.6411410898707138,1
42.363133557557845,3,0,0,0,5.727920789224119,1,0.47831770624872394,0
1237.5706757828384,7,0,0,0,2.490192012628263,11,0.5832573416569754,0
713.7755868910385,2,0,1,0,3.151225819616454,7,0.475795010392547,0
177.97325534636408,3,0,0,0,0.5421521795707394,7,0.12937709000065692,0
34.295405748829864,1,0,0,0,2.6823826589747406,21,0.8454029755462531,0
151.7589079724005,4,0,0,0,5.33924472548638,22,0.7993780197481407,0
204.0968773967859,2,0,0,1,1.4086216663581759,7,0.4374625428310651,0
158.80946322188484,7,0,0,0,2.1320020260724952,6,0.8632265020680324,0
383.3864134423197,0,0,0,0,0.8273858519127443,14,0.7972781818305845,0
88.9943346982538,3,0,0,0,1.1656375026685617,7,0.7009424382467345,0
22.096437152170832,1,0,0,0,4.053528962527846,9,0.38953599267029204,0
270.17009357203386,1,0,0,0,1.3487686090569366,2,0.679178444372875,0
38.54044110779911,1,0,0,1,5.010069460156458,8,0.4376274081021112,0
104.8845657571133,0,0,0,1,4.944124464486041,22,0.7533785620468357,1
20.928699986519966,4,0,0,0,2.014596458404802,20,0.7893939959346363,0
267.6884424427007,3,0,0,0,5.54149379712664,22,0.3550934546569111,0
261.824828955025,1,0,0,0,3.391969293803281,1,0.23348816135900227,0
168.91440407935832,3,0,0,1,2.3687285493311485,9,0.6166579090291874,1
303.925014899046,2,0,0,0,1.0569295303833741,4,0.5248682759081943,0
553.023270574912,7,1,0,0,1.2730413216809842,4,0.2827893974038166,1
1137.6342424888296,2,1,0,0,0.6702568500563895,9,0.41634741439433154,0
112.71637988807294,4,0,0,1,1.1387642811028909,9,0.3998428542254371,0
192.7398863309929,5,0,0,1,2.0862299080031015,14,0.22126743429590398,0
9.427895711789107,7,0,0,0,3.5454131694690614,1,0.2346695647353042,1
85.07013581585711,6,0,0,0,1.5704311018767956,16,0.5059570928957937,0
339.3908439388105,4,1,0,0,3.692571805465328,23,0.8997710433247312,0
48.93979121458683,1,0,0,1,5.341731191819099,7,0.3606584940515599,0
471.8181115269347,2,0,0,0,3.1155032061775465,3,0.8255542470678672,0
42.5977993430696,2,1,0,0,5.284830378062267,20,0.6966880309016096,0
239.10096815184045,4,0,0,0,5.692231516039688,16,0.8592897144715524,0
215.78723953538594,3,0,0,0,2.56431449355781,5,0.5179553163243716,0
248.1487721320473,6,0,0,0,3.675034660782222,18,0.8155620454593858,0
182.63038104669062,3,1,0,0,5.758259289865632,15,0.896898359711553,0
18.394020267532795,4,0,0,0,0.8435167649048929,5,0.3048380520839634,0
9.382207062959216,6,0,1,0,3.122639075747994,21,0.6781655661585828,0
353.8156997133324,1,0,0,0,2.333740271875108,2,0.2685639710937625,0
947.1086606850025,6,1,0,1,0.9939668485552571,6,0.135329548942265,0
125.46591313017338,4,0,0,0,4.729075301592025,8,0.712892746236469,0
561.0878024036415,1,0,0,0,2.041839534353365,3,0.4256851913005021,0
20.486814172065227,2,0,0,0,4.337659518403862,12,0.8640921658333611,0
221.80546481662833,7,0,0,0,1.8322716980351181,5,0.14018080917117903,0
22.708747217475743,4,0,0,0,2.707183133208417,22,0.8433824429054831,0
155.80994525326008,2,0,0,0,3.51939247192903,20,0.12693534257109818,0
72.47936441301864,2,0,0,0,3.2669617292891,9,0.5686918307628154,0
294.0759159455481,3,0,0,0,1.7905939297671714,20,0.7431668060420162,0
241.22427092247077,6,0,1,0,2.707950970022565,13,0.8055937357773088,0
520.8033679356146,6,0,0,0,0.5007408115246692,17,0.32093564625671955,0
368.25072767799696,6,0,0,0,5.672466781548949,10,0.7613717279448147,0
41.754457219954645,0,1,0,0,5.405296796459041,12,0.4379076177474447,0
142.11370689899357,7,1,0,0,3.2159772225131076,0,0.8441367723507397,1
557.8484370259428,6,0,0,0,4.165119774680136,0,0.32275152660034767,1
41.64094531118002,3,0,0,0,4.800031248397146,11,0.8995729985725046,0
33.21513935467692,5,1,0,0,3.017347828376117,17,0.6075393162292669,0
441.92272055047374,0,0,0,0,5.021989377490328,1,0.26959524375892646,0
